City,State,Direction,Latitude,Longitude,Problem,Count
Assam - City7,Assam,East,26.466606,92.571017,Road Blockage,4
Assam - City7,Assam,East,26.466812,92.559571,Road Blockage,5
Assam - City7,Assam,East,26.470324,92.570304,Tree Fallen,4
Assam - City7,Assam,East,26.461801,92.56401,Debris,2
Assam - City7,Assam,East,26.460825,92.560051,Accident,4
Assam - City7,Assam,East,26.460806,92.564491,Oil Spill,5
Assam - City7,Assam,East,26.459578,92.57284,Flooded Road,5
Assam - City7,Assam,East,26.458129,92.571023,Flooded Road,4
Assam - City7,Assam,East,26.46681,92.560595,Debris,4
Assam - City7,Assam,East,26.466679,92.562718,Tree Fallen,4
Assam - City7,Assam,East,26.465084,92.563341,Tree Fallen,3
Assam - City7,Assam,East,26.461894,92.556485,Tree Fallen,2
Assam - City7,Assam,East,26.461746,92.557509,Stalled Vehicle,3
Karnataka - City1,Karnataka,South,12.953734,77.64466,Stalled Vehicle,3
Karnataka - City1,Karnataka,South,12.955414,77.636372,Stalled Vehicle,3
Karnataka - City1,Karnataka,South,12.937648,77.63841,Accident,3
Karnataka - City1,Karnataka,South,12.941882,77.649308,Flooded Road,2
Karnataka - City1,Karnataka,South,12.950995,77.654364,Flooded Road,1
Karnataka - City1,Karnataka,South,12.952284,77.640041,Road Blockage,4
Karnataka - City1,Karnataka,South,12.955798,77.650841,Debris,4
Karnataka - City1,Karnataka,South,12.949964,77.654189,Pothole,4
Karnataka - City1,Karnataka,South,12.941434,77.648871,Accident,4
Karnataka - City1,Karnataka,South,12.941556,77.646144,Tree Fallen,4
Karnataka - City1,Karnataka,South,12.943695,77.636122,Accident,4
Karnataka - City1,Karnataka,South,12.952285,77.648363,Accident,4
Karnataka - City1,Karnataka,South,12.945881,77.645573,Road Blockage,2
Karnataka - City1,Karnataka,South,12.948432,77.636971,Debris,4
Karnataka - City1,Karnataka,South,12.95309,77.65109,Road Blockage,2
Karnataka - City1,Karnataka,South,12.945265,77.648119,Oil Spill,5
Karnataka - City1,Karnataka,South,12.942875,77.646143,Debris,2
Karnataka - City1,Karnataka,South,12.939956,77.653457,Road Blockage,5
Karnataka - City1,Karnataka,South,12.949479,77.646464,Oil Spill,4
Karnataka - City1,Karnataka,South,12.940966,77.642217,Oil Spill,2
Karnataka - City1,Karnataka,South,12.946378,77.640981,Tree Fallen,3
Karnataka - City1,Karnataka,South,12.938747,77.63649,Pothole,1
Karnataka - City1,Karnataka,South,12.953411,77.646471,Debris,2
Karnataka - City1,Karnataka,South,12.940862,77.652631,Oil Spill,3
Karnataka - City1,Karnataka,South,12.941,77.640226,Stalled Vehicle,4
Karnataka - City1,Karnataka,South,12.938031,77.644775,Pothole,3
Karnataka - City1,Karnataka,South,12.954076,77.642621,Pothole,1
Karnataka - City2,Karnataka,South,12.72924,77.965401,Stalled Vehicle,4
Karnataka - City2,Karnataka,South,12.745759,77.974347,Pothole,2
Karnataka - City2,Karnataka,South,12.732852,77.973391,Tree Fallen,2
Karnataka - City2,Karnataka,South,12.738731,77.975816,Accident,5
Karnataka - City2,Karnataka,South,12.740992,77.966212,Accident,1
Karnataka - City2,Karnataka,South,12.746479,77.965948,Oil Spill,5
Karnataka - City2,Karnataka,South,12.742808,77.96755,Tree Fallen,4
Karnataka - City2,Karnataka,South,12.735911,77.957815,Stalled Vehicle,3
Karnataka - City2,Karnataka,South,12.739583,77.975411,Road Blockage,3
Karnataka - City2,Karnataka,South,12.734479,77.973502,Pothole,4
Karnataka - City2,Karnataka,South,12.73164,77.975032,Oil Spill,4
Karnataka - City2,Karnataka,South,12.73435,77.970215,Stalled Vehicle,4
Karnataka - City2,Karnataka,South,12.74063,77.957906,Pothole,3
Karnataka - City2,Karnataka,South,12.744308,77.967788,Stalled Vehicle,2
Karnataka - City2,Karnataka,South,12.744832,77.965259,Stalled Vehicle,3
Karnataka - City2,Karnataka,South,12.728188,77.959137,Road Blockage,4
Karnataka - City2,Karnataka,South,12.735676,77.962088,Debris,4
Karnataka - City2,Karnataka,South,12.727191,77.96981,Tree Fallen,4
Karnataka - City2,Karnataka,South,12.73353,77.96502,Accident,4
Karnataka - City2,Karnataka,South,12.727412,77.962045,Pothole,3
Karnataka - City2,Karnataka,South,12.740063,77.966318,Tree Fallen,1
Karnataka - City2,Karnataka,South,12.728308,77.970173,Tree Fallen,2
Karnataka - City2,Karnataka,South,12.736073,77.962616,Pothole,2
Karnataka - City2,Karnataka,South,12.743427,77.969173,Pothole,3
Karnataka - City2,Karnataka,South,12.72914,77.971862,Pothole,1
Karnataka - City2,Karnataka,South,12.740085,77.957257,Flooded Road,2
Karnataka - City2,Karnataka,South,12.73547,77.960592,Debris,5
Karnataka - City3,Karnataka,South,12.889061,77.310333,Stalled Vehicle,4
Karnataka - City3,Karnataka,South,12.898545,77.305278,Debris,1
Karnataka - City3,Karnataka,South,12.900186,77.31174,Accident,3
Karnataka - City3,Karnataka,South,12.902913,77.300398,Debris,4
Karnataka - City3,Karnataka,South,12.885297,77.296689,Accident,1
Karnataka - City3,Karnataka,South,12.889149,77.314044,Pothole,2
Karnataka - City3,Karnataka,South,12.885618,77.306648,Road Blockage,3
Karnataka - City3,Karnataka,South,12.895979,77.300189,Accident,5
Karnataka - City3,Karnataka,South,12.892639,77.304956,Accident,2
Karnataka - City3,Karnataka,South,12.886856,77.302865,Debris,4
Karnataka - City3,Karnataka,South,12.897818,77.296638,Accident,4
Karnataka - City3,Karnataka,South,12.88914,77.309557,Flooded Road,5
Karnataka - City3,Karnataka,South,12.892118,77.297745,Accident,4
Karnataka - City3,Karnataka,South,12.890769,77.308375,Stalled Vehicle,5
Karnataka - City3,Karnataka,South,12.900563,77.314842,Pothole,3
Karnataka - City3,Karnataka,South,12.903919,77.308395,Oil Spill,2
Karnataka - City3,Karnataka,South,12.891379,77.309105,Road Blockage,4
Karnataka - City3,Karnataka,South,12.886088,77.296751,Tree Fallen,4
Karnataka - City3,Karnataka,South,12.894959,77.311234,Debris,2
Karnataka - City3,Karnataka,South,12.885162,77.311577,Stalled Vehicle,3
Karnataka - City3,Karnataka,South,12.889466,77.304968,Accident,5
Karnataka - City3,Karnataka,South,12.886326,77.299149,Tree Fallen,3
Karnataka - City3,Karnataka,South,12.888778,77.303913,Debris,2
Karnataka - City3,Karnataka,South,12.903206,77.30836,Tree Fallen,3
Karnataka - City3,Karnataka,South,12.887423,77.302749,Debris,5
Karnataka - City3,Karnataka,South,12.900574,77.304696,Flooded Road,1
Karnataka - City3,Karnataka,South,12.889318,77.311055,Road Blockage,2
Karnataka - City4,Karnataka,South,13.005012,77.815612,Accident,2
Karnataka - City4,Karnataka,South,13.013057,77.822161,Road Blockage,2
Karnataka - City4,Karnataka,South,13.009743,77.814652,Tree Fallen,1
Karnataka - City4,Karnataka,South,13.019969,77.815573,Pothole,2
Karnataka - City4,Karnataka,South,13.003407,77.818005,Accident,2
Karnataka - City4,Karnataka,South,13.011044,77.823056,Tree Fallen,3
Karnataka - City4,Karnataka,South,13.004179,77.818482,Oil Spill,2
Karnataka - City4,Karnataka,South,13.013013,77.820593,Tree Fallen,2
Karnataka - City4,Karnataka,South,13.006333,77.830157,Stalled Vehicle,3
Karnataka - City4,Karnataka,South,13.008861,77.817886,Tree Fallen,4
Karnataka - City4,Karnataka,South,13.011002,77.82923,Pothole,4
Karnataka - City4,Karnataka,South,13.001292,77.822159,Stalled Vehicle,3
Karnataka - City4,Karnataka,South,13.0128,77.817587,Pothole,3
Karnataka - City4,Karnataka,South,13.008505,77.820648,Flooded Road,4
Karnataka - City4,Karnataka,South,13.012139,77.824148,Road Blockage,2
Karnataka - City4,Karnataka,South,13.015193,77.818445,Accident,1
Karnataka - City4,Karnataka,South,13.001153,77.824545,Road Blockage,4
Karnataka - City4,Karnataka,South,13.008987,77.822847,Oil Spill,3
Karnataka - City4,Karnataka,South,13.008577,77.820687,Stalled Vehicle,4
Karnataka - City4,Karnataka,South,13.018596,77.83438,Stalled Vehicle,4
Karnataka - City4,Karnataka,South,13.019539,77.817778,Oil Spill,3
Karnataka - City4,Karnataka,South,13.016321,77.829563,Road Blockage,5
Karnataka - City4,Karnataka,South,13.015079,77.827231,Road Blockage,1
Karnataka - City4,Karnataka,South,13.013914,77.833061,Accident,2
Karnataka - City4,Karnataka,South,13.010451,77.83296,Road Blockage,1
Karnataka - City4,Karnataka,South,13.014845,77.827438,Flooded Road,5
Karnataka - City4,Karnataka,South,13.010005,77.828152,Flooded Road,2
Karnataka - City5,Karnataka,South,12.674794,77.415352,Pothole,1
Karnataka - City5,Karnataka,South,12.665086,77.398162,Oil Spill,4
Karnataka - City5,Karnataka,South,12.676872,77.415799,Stalled Vehicle,5
Karnataka - City5,Karnataka,South,12.68095,77.413836,Pothole,4
Karnataka - City5,Karnataka,South,12.667808,77.40236,Oil Spill,5
Karnataka - City5,Karnataka,South,12.668911,77.404548,Stalled Vehicle,1
Karnataka - City5,Karnataka,South,12.675475,77.41185,Road Blockage,2
Karnataka - City5,Karnataka,South,12.668131,77.400507,Oil Spill,3
Karnataka - City5,Karnataka,South,12.662879,77.399684,Tree Fallen,1
Karnataka - City5,Karnataka,South,12.664688,77.411791,Oil Spill,5
Karnataka - City5,Karnataka,South,12.671088,77.402083,Oil Spill,2
Karnataka - City5,Karnataka,South,12.666279,77.400044,Pothole,2
Karnataka - City5,Karnataka,South,12.67248,77.406368,Stalled Vehicle,4
Karnataka - City5,Karnataka,South,12.674093,77.400567,Accident,1
Karnataka - City5,Karnataka,South,12.677749,77.4125,Accident,3
Karnataka - City5,Karnataka,South,12.68241,77.413748,Tree Fallen,5
Karnataka - City5,Karnataka,South,12.664935,77.409045,Stalled Vehicle,3
Karnataka - City5,Karnataka,South,12.664465,77.39881,Stalled Vehicle,3
Karnataka - City5,Karnataka,South,12.663344,77.401012,Tree Fallen,1
Karnataka - City5,Karnataka,South,12.662941,77.401638,Debris,5
Karnataka - City5,Karnataka,South,12.678535,77.397153,Accident,5
Karnataka - City5,Karnataka,South,12.678587,77.403829,Flooded Road,4
Karnataka - City5,Karnataka,South,12.672216,77.403057,Oil Spill,3
Karnataka - City5,Karnataka,South,12.670167,77.414119,Road Blockage,2
Karnataka - City5,Karnataka,South,12.681571,77.409618,Oil Spill,5
Karnataka - City5,Karnataka,South,12.663896,77.403437,Road Blockage,1
Karnataka - City5,Karnataka,South,12.662813,77.413727,Oil Spill,2
Karnataka - City6,Karnataka,South,13.457263,77.736936,Flooded Road,2
Karnataka - City6,Karnataka,South,13.464118,77.746845,Tree Fallen,5
Karnataka - City6,Karnataka,South,13.465012,77.738237,Road Blockage,1
Karnataka - City6,Karnataka,South,13.469425,77.751947,Road Blockage,4
Karnataka - City6,Karnataka,South,13.46142,77.744169,Stalled Vehicle,3
Karnataka - City6,Karnataka,South,13.465307,77.753108,Tree Fallen,1
Karnataka - City6,Karnataka,South,13.471435,77.740355,Accident,2
Karnataka - City6,Karnataka,South,13.474146,77.752003,Debris,2
Karnataka - City6,Karnataka,South,13.466708,77.73622,Tree Fallen,2
Karnataka - City6,Karnataka,South,13.474677,77.753579,Tree Fallen,5
Karnataka - City6,Karnataka,South,13.461567,77.738711,Stalled Vehicle,1
Karnataka - City6,Karnataka,South,13.465447,77.748793,Pothole,3
Karnataka - City6,Karnataka,South,13.474802,77.749804,Accident,3
Karnataka - City6,Karnataka,South,13.470068,77.753508,Stalled Vehicle,2
Karnataka - City6,Karnataka,South,13.475204,77.747149,Tree Fallen,1
Karnataka - City6,Karnataka,South,13.47266,77.741134,Accident,5
Karnataka - City6,Karnataka,South,13.472076,77.746492,Road Blockage,4
Karnataka - City6,Karnataka,South,13.474952,77.749337,Oil Spill,5
Karnataka - City6,Karnataka,South,13.476074,77.743217,Accident,2
Karnataka - City6,Karnataka,South,13.461931,77.740298,Stalled Vehicle,1
Karnataka - City6,Karnataka,South,13.463554,77.746322,Accident,1
Karnataka - City6,Karnataka,South,13.468206,77.737026,Road Blockage,4
Karnataka - City6,Karnataka,South,13.468287,77.734512,Debris,5
Karnataka - City6,Karnataka,South,13.467461,77.75142,Oil Spill,3
Karnataka - City6,Karnataka,South,13.472175,77.750428,Pothole,5
Karnataka - City6,Karnataka,South,13.470024,77.746294,Stalled Vehicle,4
Karnataka - City6,Karnataka,South,13.456933,77.751525,Road Blockage,2
Karnataka - City7,Karnataka,South,12.916023,77.608112,Accident,4
Karnataka - City7,Karnataka,South,12.9133,77.605125,Flooded Road,2
Karnataka - City7,Karnataka,South,12.914641,77.619159,Debris,5
Karnataka - City7,Karnataka,South,12.906103,77.612224,Stalled Vehicle,3
Karnataka - City7,Karnataka,South,12.919637,77.616306,Tree Fallen,2
Karnataka - City7,Karnataka,South,12.909601,77.616259,Oil Spill,1
Karnataka - City7,Karnataka,South,12.919323,77.608839,Accident,2
Karnataka - City7,Karnataka,South,12.913708,77.603227,Pothole,4
Karnataka - City7,Karnataka,South,12.914248,77.608158,Pothole,1
Karnataka - City7,Karnataka,South,12.910659,77.608924,Tree Fallen,3
Karnataka - City7,Karnataka,South,12.914854,77.609997,Flooded Road,3
Karnataka - City7,Karnataka,South,12.913628,77.606078,Oil Spill,1
Karnataka - City7,Karnataka,South,12.902318,77.617221,Debris,3
Karnataka - City7,Karnataka,South,12.908851,77.60545,Pothole,4
Karnataka - City7,Karnataka,South,12.913619,77.607998,Pothole,2
Karnataka - City7,Karnataka,South,12.904063,77.617144,Debris,3
Karnataka - City7,Karnataka,South,12.914219,77.61369,Pothole,4
Karnataka - City7,Karnataka,South,12.918708,77.610718,Pothole,1
Karnataka - City7,Karnataka,South,12.901621,77.621659,Pothole,1
Karnataka - City7,Karnataka,South,12.902047,77.612485,Road Blockage,5
Karnataka - City7,Karnataka,South,12.908376,77.605147,Oil Spill,2
Karnataka - City7,Karnataka,South,12.90038,77.606993,Tree Fallen,3
Karnataka - City7,Karnataka,South,12.91346,77.621267,Oil Spill,1
Karnataka - City7,Karnataka,South,12.915255,77.619474,Oil Spill,3
Karnataka - City7,Karnataka,South,12.912347,77.611078,Debris,1
Karnataka - City7,Karnataka,South,12.902033,77.604617,Accident,1
Karnataka - City7,Karnataka,South,12.911437,77.621923,Tree Fallen,3
Karnataka - City8,Karnataka,South,12.596479,77.311188,Pothole,4
Karnataka - City8,Karnataka,South,12.592288,77.322189,Oil Spill,3
Karnataka - City8,Karnataka,South,12.594032,77.311286,Stalled Vehicle,5
Karnataka - City8,Karnataka,South,12.586302,77.325554,Debris,4
Karnataka - City8,Karnataka,South,12.593725,77.320025,Tree Fallen,1
Karnataka - City8,Karnataka,South,12.592982,77.320991,Stalled Vehicle,2
Karnataka - City8,Karnataka,South,12.601918,77.327249,Pothole,5
Karnataka - City8,Karnataka,South,12.596508,77.309403,Tree Fallen,3
Karnataka - City8,Karnataka,South,12.585065,77.311873,Accident,2
Karnataka - City8,Karnataka,South,12.58436,77.314432,Debris,1
Karnataka - City8,Karnataka,South,12.602203,77.31942,Road Blockage,5
Karnataka - City8,Karnataka,South,12.586036,77.328839,Debris,2
Karnataka - City8,Karnataka,South,12.588616,77.328221,Flooded Road,5
Karnataka - City8,Karnataka,South,12.591502,77.320838,Road Blockage,5
Karnataka - City8,Karnataka,South,12.60082,77.329233,Accident,1
Karnataka - City8,Karnataka,South,12.595856,77.310192,Debris,2
Karnataka - City8,Karnataka,South,12.585437,77.326419,Accident,2
Karnataka - City8,Karnataka,South,12.594647,77.313618,Road Blockage,3
Karnataka - City8,Karnataka,South,12.585174,77.321743,Stalled Vehicle,5
Karnataka - City8,Karnataka,South,12.587703,77.316933,Pothole,4
Karnataka - City8,Karnataka,South,12.591725,77.328192,Oil Spill,2
Karnataka - City8,Karnataka,South,12.593322,77.310708,Flooded Road,2
Karnataka - City8,Karnataka,South,12.596893,77.32057,Pothole,4
Karnataka - City8,Karnataka,South,12.599035,77.315624,Oil Spill,4
Karnataka - City8,Karnataka,South,12.583122,77.321369,Stalled Vehicle,3
Karnataka - City8,Karnataka,South,12.585096,77.311497,Oil Spill,1
Karnataka - City8,Karnataka,South,12.589191,77.311076,Road Blockage,3
Karnataka - City9,Karnataka,South,12.802613,77.688871,Flooded Road,1
Karnataka - City9,Karnataka,South,12.801645,77.692499,Accident,4
Karnataka - City9,Karnataka,South,12.818722,77.688564,Stalled Vehicle,2
Karnataka - City9,Karnataka,South,12.810216,77.690419,Tree Fallen,1
Karnataka - City9,Karnataka,South,12.810265,77.686918,Flooded Road,5
Karnataka - City9,Karnataka,South,12.805107,77.67489,Debris,2
Karnataka - City9,Karnataka,South,12.806046,77.687946,Pothole,3
Karnataka - City9,Karnataka,South,12.815808,77.686465,Oil Spill,4
Karnataka - City9,Karnataka,South,12.811532,77.67809,Pothole,2
Karnataka - City9,Karnataka,South,12.802539,77.68426,Flooded Road,1
Karnataka - City9,Karnataka,South,12.818055,77.685693,Road Blockage,2
Karnataka - City9,Karnataka,South,12.81325,77.681274,Tree Fallen,2
Karnataka - City9,Karnataka,South,12.808465,77.679989,Tree Fallen,5
Karnataka - City9,Karnataka,South,12.805422,77.691961,Accident,3
Karnataka - City9,Karnataka,South,12.812399,77.674648,Flooded Road,4
Karnataka - City9,Karnataka,South,12.815098,77.689814,Stalled Vehicle,1
Karnataka - City9,Karnataka,South,12.814285,77.691806,Pothole,5
Karnataka - City9,Karnataka,South,12.800834,77.687777,Tree Fallen,1
Karnataka - City9,Karnataka,South,12.818929,77.681389,Pothole,4
Karnataka - City9,Karnataka,South,12.809642,77.686611,Stalled Vehicle,4
Karnataka - City9,Karnataka,South,12.799964,77.676713,Debris,4
Karnataka - City9,Karnataka,South,12.813738,77.687902,Accident,5
Karnataka - City9,Karnataka,South,12.813368,77.673756,Tree Fallen,2
Karnataka - City9,Karnataka,South,12.813176,77.690548,Accident,2
Karnataka - City9,Karnataka,South,12.801188,77.689697,Road Blockage,1
Karnataka - City9,Karnataka,South,12.80814,77.680491,Road Blockage,1
Karnataka - City9,Karnataka,South,12.806445,77.68649,Stalled Vehicle,3
Karnataka - City10,Karnataka,South,12.697699,77.310688,Accident,1
Karnataka - City10,Karnataka,South,12.706476,77.316194,Accident,3
Karnataka - City10,Karnataka,South,12.710297,77.324,Debris,4
Karnataka - City10,Karnataka,South,12.709565,77.321784,Debris,3
Karnataka - City10,Karnataka,South,12.691833,77.314024,Flooded Road,3
Karnataka - City10,Karnataka,South,12.693858,77.311811,Pothole,4
Karnataka - City10,Karnataka,South,12.698806,77.306844,Tree Fallen,2
Karnataka - City10,Karnataka,South,12.69341,77.315103,Pothole,4
Karnataka - City10,Karnataka,South,12.694192,77.314565,Pothole,3
Karnataka - City10,Karnataka,South,12.696237,77.312724,Flooded Road,3
Karnataka - City10,Karnataka,South,12.700282,77.308461,Flooded Road,1
Karnataka - City10,Karnataka,South,12.711502,77.317943,Tree Fallen,2
Karnataka - City10,Karnataka,South,12.694512,77.319759,Debris,3
Karnataka - City10,Karnataka,South,12.709387,77.319001,Stalled Vehicle,2
Karnataka - City10,Karnataka,South,12.697413,77.307491,Oil Spill,3
Karnataka - City10,Karnataka,South,12.709735,77.308023,Accident,4
Karnataka - City10,Karnataka,South,12.710909,77.324476,Stalled Vehicle,4
Karnataka - City10,Karnataka,South,12.701496,77.314728,Pothole,3
Karnataka - City10,Karnataka,South,12.706737,77.320424,Oil Spill,5
Karnataka - City10,Karnataka,South,12.706235,77.319655,Oil Spill,2
Karnataka - City10,Karnataka,South,12.69391,77.306975,Debris,2
Karnataka - City10,Karnataka,South,12.694826,77.314817,Accident,1
Karnataka - City10,Karnataka,South,12.705281,77.31166,Debris,4
Karnataka - City10,Karnataka,South,12.701319,77.310461,Stalled Vehicle,4
Karnataka - City10,Karnataka,South,12.69667,77.307867,Pothole,2
Karnataka - City10,Karnataka,South,12.697338,77.307117,Flooded Road,2
Karnataka - City10,Karnataka,South,12.705042,77.3134,Tree Fallen,1
Tamil Nadu - City1,Tamil Nadu,South,12.657716,80.40185,Pothole,2
Tamil Nadu - City1,Tamil Nadu,South,12.663544,80.403627,Pothole,2
Tamil Nadu - City1,Tamil Nadu,South,12.646102,80.399829,Flooded Road,2
Tamil Nadu - City1,Tamil Nadu,South,12.662275,80.400329,Accident,1
Tamil Nadu - City1,Tamil Nadu,South,12.66098,80.39941,Flooded Road,2
Tamil Nadu - City1,Tamil Nadu,South,12.648129,80.400325,Debris,5
Tamil Nadu - City1,Tamil Nadu,South,12.652234,80.392836,Stalled Vehicle,3
Tamil Nadu - City1,Tamil Nadu,South,12.650965,80.410663,Oil Spill,2
Tamil Nadu - City1,Tamil Nadu,South,12.65009,80.392754,Debris,1
Tamil Nadu - City1,Tamil Nadu,South,12.644736,80.406698,Accident,3
Tamil Nadu - City1,Tamil Nadu,South,12.653134,80.409973,Stalled Vehicle,4
Tamil Nadu - City1,Tamil Nadu,South,12.64739,80.41077,Road Blockage,3
Tamil Nadu - City1,Tamil Nadu,South,12.64978,80.393741,Debris,5
Tamil Nadu - City1,Tamil Nadu,South,12.659102,80.394409,Road Blockage,3
Tamil Nadu - City1,Tamil Nadu,South,12.658552,80.403581,Road Blockage,2
Tamil Nadu - City1,Tamil Nadu,South,12.656698,80.396004,Oil Spill,1
Tamil Nadu - City1,Tamil Nadu,South,12.661437,80.394413,Stalled Vehicle,1
Tamil Nadu - City1,Tamil Nadu,South,12.655424,80.410047,Accident,2
Tamil Nadu - City1,Tamil Nadu,South,12.657786,80.410313,Stalled Vehicle,5
Tamil Nadu - City1,Tamil Nadu,South,12.656073,80.397833,Tree Fallen,2
Tamil Nadu - City1,Tamil Nadu,South,12.654364,80.394876,Pothole,2
Tamil Nadu - City1,Tamil Nadu,South,12.652057,80.406035,Road Blockage,3
Tamil Nadu - City1,Tamil Nadu,South,12.652663,80.40615,Oil Spill,1
Tamil Nadu - City1,Tamil Nadu,South,12.653349,80.402278,Debris,2
Tamil Nadu - City1,Tamil Nadu,South,12.655676,80.405737,Pothole,3
Tamil Nadu - City1,Tamil Nadu,South,12.644602,80.403126,Accident,4
Tamil Nadu - City1,Tamil Nadu,South,12.653594,80.402452,Stalled Vehicle,2
Tamil Nadu - City2,Tamil Nadu,South,12.810397,80.676306,Oil Spill,4
Tamil Nadu - City2,Tamil Nadu,South,12.813786,80.670258,Debris,2
Tamil Nadu - City2,Tamil Nadu,South,12.81308,80.677962,Debris,5
Tamil Nadu - City2,Tamil Nadu,South,12.810751,80.680275,Flooded Road,3
Tamil Nadu - City2,Tamil Nadu,South,12.818692,80.672047,Flooded Road,5
Tamil Nadu - City2,Tamil Nadu,South,12.804024,80.670599,Accident,3
Tamil Nadu - City2,Tamil Nadu,South,12.802424,80.669083,Flooded Road,2
Tamil Nadu - City2,Tamil Nadu,South,12.807051,80.681932,Accident,2
Tamil Nadu - City2,Tamil Nadu,South,12.812334,80.666148,Road Blockage,5
Tamil Nadu - City2,Tamil Nadu,South,12.821086,80.672611,Flooded Road,2
Tamil Nadu - City2,Tamil Nadu,South,12.809809,80.67835,Road Blockage,1
Tamil Nadu - City2,Tamil Nadu,South,12.814161,80.666328,Road Blockage,2
Tamil Nadu - City2,Tamil Nadu,South,12.816252,80.671714,Flooded Road,1
Tamil Nadu - City2,Tamil Nadu,South,12.81239,80.685695,Stalled Vehicle,4
Tamil Nadu - City2,Tamil Nadu,South,12.820555,80.671267,Accident,4
Tamil Nadu - City2,Tamil Nadu,South,12.806055,80.671496,Oil Spill,2
Tamil Nadu - City2,Tamil Nadu,South,12.810563,80.680716,Oil Spill,3
Tamil Nadu - City2,Tamil Nadu,South,12.804609,80.6757,Tree Fallen,2
Tamil Nadu - City2,Tamil Nadu,South,12.81083,80.682432,Pothole,2
Tamil Nadu - City2,Tamil Nadu,South,12.813035,80.684987,Pothole,3
Tamil Nadu - City2,Tamil Nadu,South,12.802063,80.669378,Pothole,4
Tamil Nadu - City2,Tamil Nadu,South,12.815389,80.669877,Pothole,1
Tamil Nadu - City2,Tamil Nadu,South,12.81017,80.67522,Oil Spill,1
Tamil Nadu - City2,Tamil Nadu,South,12.816128,80.668866,Debris,5
Tamil Nadu - City2,Tamil Nadu,South,12.803637,80.6738,Stalled Vehicle,1
Tamil Nadu - City2,Tamil Nadu,South,12.816911,80.67901,Debris,2
Tamil Nadu - City2,Tamil Nadu,South,12.806609,80.667792,Pothole,5
Tamil Nadu - City3,Tamil Nadu,South,13.432605,79.850884,Stalled Vehicle,5
Tamil Nadu - City3,Tamil Nadu,South,13.447058,79.838325,Stalled Vehicle,2
Tamil Nadu - City3,Tamil Nadu,South,13.43512,79.84675,Tree Fallen,2
Tamil Nadu - City3,Tamil Nadu,South,13.438483,79.841135,Accident,1
Tamil Nadu - City3,Tamil Nadu,South,13.443206,79.836906,Stalled Vehicle,1
Tamil Nadu - City3,Tamil Nadu,South,13.448833,79.833613,Flooded Road,1
Tamil Nadu - City3,Tamil Nadu,South,13.442566,79.848287,Pothole,1
Tamil Nadu - City3,Tamil Nadu,South,13.450578,79.832037,Oil Spill,4
Tamil Nadu - City3,Tamil Nadu,South,13.435283,79.844664,Accident,4
Tamil Nadu - City3,Tamil Nadu,South,13.44607,79.845854,Stalled Vehicle,4
Tamil Nadu - City3,Tamil Nadu,South,13.435726,79.83376,Stalled Vehicle,3
Tamil Nadu - City3,Tamil Nadu,South,13.439481,79.843871,Stalled Vehicle,3
Tamil Nadu - City3,Tamil Nadu,South,13.450801,79.849954,Debris,5
Tamil Nadu - City3,Tamil Nadu,South,13.435357,79.84013,Road Blockage,5
Tamil Nadu - City3,Tamil Nadu,South,13.435962,79.840062,Flooded Road,5
Tamil Nadu - City3,Tamil Nadu,South,13.448686,79.838525,Stalled Vehicle,3
Tamil Nadu - City3,Tamil Nadu,South,13.45066,79.844792,Flooded Road,1
Tamil Nadu - City3,Tamil Nadu,South,13.448112,79.848791,Pothole,2
Tamil Nadu - City3,Tamil Nadu,South,13.43874,79.839369,Tree Fallen,1
Tamil Nadu - City3,Tamil Nadu,South,13.434598,79.840106,Flooded Road,2
Tamil Nadu - City3,Tamil Nadu,South,13.434144,79.851452,Pothole,4
Tamil Nadu - City3,Tamil Nadu,South,13.439387,79.841441,Tree Fallen,4
Tamil Nadu - City3,Tamil Nadu,South,13.44437,79.844289,Pothole,2
Tamil Nadu - City3,Tamil Nadu,South,13.439999,79.842544,Tree Fallen,5
Tamil Nadu - City3,Tamil Nadu,South,13.443059,79.836159,Stalled Vehicle,5
Tamil Nadu - City3,Tamil Nadu,South,13.446633,79.842096,Accident,1
Tamil Nadu - City3,Tamil Nadu,South,13.437039,79.831614,Debris,3
Tamil Nadu - City4,Tamil Nadu,South,12.821872,80.44883,Stalled Vehicle,1
Tamil Nadu - City4,Tamil Nadu,South,12.828932,80.436895,Pothole,3
Tamil Nadu - City4,Tamil Nadu,South,12.819913,80.446383,Oil Spill,2
Tamil Nadu - City4,Tamil Nadu,South,12.81492,80.43417,Pothole,1
Tamil Nadu - City4,Tamil Nadu,South,12.829946,80.443757,Oil Spill,1
Tamil Nadu - City4,Tamil Nadu,South,12.824627,80.438172,Debris,1
Tamil Nadu - City4,Tamil Nadu,South,12.82396,80.431153,Pothole,1
Tamil Nadu - City4,Tamil Nadu,South,12.813643,80.432504,Accident,1
Tamil Nadu - City4,Tamil Nadu,South,12.810955,80.446299,Oil Spill,2
Tamil Nadu - City4,Tamil Nadu,South,12.826013,80.439073,Pothole,5
Tamil Nadu - City4,Tamil Nadu,South,12.824676,80.435668,Oil Spill,3
Tamil Nadu - City4,Tamil Nadu,South,12.819584,80.442575,Debris,3
Tamil Nadu - City4,Tamil Nadu,South,12.81293,80.430878,Debris,5
Tamil Nadu - City4,Tamil Nadu,South,12.825728,80.439744,Debris,4
Tamil Nadu - City4,Tamil Nadu,South,12.827359,80.443276,Tree Fallen,5
